year,month,hour,latitude,longitude,focal_depth_(km),magnitude,country,magnitude_scale
2002,3,14,36.062,69.315,8.0,6.1,AFGHANISTAN,severe damage
2002,3,3,23.346,124.09,33.0,6.4,JAPAN,severe damage
2002,3,6,24.279,122.179,33.0,7.1,TAIWAN,serious damage
2002,4,19,-29.67,-71.384,71.0,6.4,CHILE,severe damage
2002,4,4,39.959,69.417,10.0,5.9,TAJIKISTAN; AFGHANISTAN,slight_damage
2002,4,16,-27.535,-70.586,62.0,6.6,CHILE,severe damage
2002,4,10,44.513,-73.699,11.0,5.2,NEW YORK,minor damage
2002,4,10,42.436,21.466,10.0,5.7,BALKANS NW,slight_damage
2002,4,19,34.642,47.4,33.0,5.4,IRAN,minor damage
2002,4,17,41.765,44.96,10.0,4.3,GEORGIA,minor damage
2002,4,16,13.088,144.619,86.0,7.1,GUAM,serious damage
2002,5,15,-2.907,33.733,10.0,5.5,TANZANIA,slight_damage
2002,5,4,-28.937,-66.797,22.0,6.0,ARGENTINA,slight_damage
2002,6,5,25.842,88.932,40.0,4.5,BANGLADESH,minor damage
2002,6,2,35.626,49.047,10.0,6.5,IRAN,severe damage
2002,7,5,50.889,6.103,17.0,4.8,GERMANY,minor damage
2002,7,0,7.929,-82.793,10.0,6.5,PANAMA,severe damage
2002,8,11,30.916,99.927,33.0,5.3,CHINA,minor damage
2002,8,13,14.101,146.199,30.0,6.5,NORTHERN MARIANA ISLANDS,severe damage
2002,8,5,-1.196,121.333,10.0,6.2,INDONESIA,severe damage
2002,8,11,-21.696,-179.513,580.0,7.7,FIJI ISLANDS,serious damage
2002,8,11,-23.884,178.495,675.0,7.7,FIJI ISLANDS,serious damage
2002,8,20,30.2,31.41,10.0,4.4,EGYPT,minor damage
2002,9,1,35.701,48.838,10.0,5.2,IRAN,minor damage
2002,9,11,39.77,72.007,32.0,5.5,KYRGYZSTAN,slight_damage
2002,9,1,38.381,13.701,5.0,6.0,ITALY,slight_damage
2002,9,18,-3.26,142.94,13.0,7.6,PAPUA NEW GUINEA,serious damage
2002,9,22,13.036,93.068,21.0,6.5,INDIA,severe damage
2002,9,15,-1.68,134.234,10.0,6.4,INDONESIA,severe damage
2002,9,23,52.52,-2.15,9.0,4.8,UNITED KINGDOM,minor damage
2002,9,18,16.87,-100.113,6.0,5.3,MEXICO,minor damage
2002,9,22,31.995,49.329,10.0,5.6,IRAN,slight_damage
2002,9,6,47.832,-3.207,10.0,4.2,FRANCE,minor damage
2002,10,10,-1.757,134.297,10.0,7.6,INDONESIA,serious damage
2002,10,11,63.514,-147.912,4.0,6.7,ALASKA,severe damage
2002,10,6,-1.884,29.004,11.0,6.2,CONGO,severe damage
2002,10,10,37.67,15.267,10.0,4.3,ITALY,minor damage
2002,10,10,41.789,14.872,10.0,5.7,ITALY,slight_damage
2002,11,22,35.517,74.654,33.0,5.4,PAKISTAN,minor damage
2002,11,1,2.824,96.085,30.0,7.3,INDONESIA,serious damage
2002,11,22,63.517,-147.444,5.0,7.9,ALASKA,serious damage
2002,11,21,35.414,74.515,33.0,6.3,PAKISTAN,severe damage
2002,11,16,-14.49,167.827,33.0,5.9,VANUATU ISLANDS,slight_damage
2002,12,4,37.747,21.087,10.0,5.7,GREECE,slight_damage
2002,12,13,39.736,97.443,22.0,5.5,CHINA,slight_damage
2002,12,17,34.594,47.454,33.0,5.2,IRAN,minor damage
2002,12,12,39.57,75.254,10.0,5.7,CHINA,slight_damage
2002,12,19,35.704,69.868,91.0,5.5,AFGHANISTAN,slight_damage
2003,1,17,29.59,51.474,33.0,5.2,IRAN,minor damage
2003,1,8,-10.491,160.77,33.0,7.3,SOLOMON ISLANDS,serious damage
2003,1,2,18.77,-104.104,24.0,7.5,MEXICO,serious damage
2003,1,0,-8.807,118.524,33.0,5.5,INDONESIA,slight_damage
2003,1,19,43.883,11.96,7.0,4.7,ITALY,minor damage
2003,1,5,39.5,39.878,10.0,6.1,TURKEY,severe damage
2003,2,17,43.897,85.923,24.0,5.3,CHINA,minor damage
2003,2,5,12.171,123.921,10.0,5.8,PHILIPPINES,slight_damage
2003,2,11,12.168,124.079,10.0,6.3,PHILIPPINES,severe damage
2003,2,12,34.31,-116.848,1.0,5.2,CALIFORNIA,minor damage
2003,2,20,48.342,6.57,10.0,5.0,FRANCE,minor damage
2003,2,2,39.61,77.23,11.0,6.3,CHINA,severe damage
2003,2,3,39.483,77.393,10.0,5.4,CHINA,minor damage
2003,3,11,-6.983,108.468,33.0,4.6,INDONESIA,minor damage
2003,3,13,48.21,9.0,6.0,4.7,GERMANY,minor damage
2003,3,2,-8.294,120.743,33.0,6.5,INDONESIA,severe damage
2003,3,18,27.264,89.331,47.0,5.5,BHUTAN,slight_damage
2003,4,0,38.221,26.958,10.0,5.7,TURKEY,slight_damage
2003,4,0,37.529,96.476,14.0,6.4,CHINA,severe damage
2003,4,8,34.494,-85.629,20.0,4.6,ALABAMA,minor damage
2003,5,0,39.007,40.464,10.0,6.4,TURKEY,severe damage
2003,5,15,39.43,77.219,10.0,5.8,CHINA,slight_damage
2003,5,18,36.964,3.634,12.0,6.8,ALGERIA,severe damage
2003,5,9,38.849,141.568,68.0,7.0,JAPAN,serious damage
2003,5,19,2.354,128.855,31.0,7.0,INDONESIA,serious damage
2003,5,17,36.939,3.578,8.0,5.7,ALGERIA,slight_damage
2003,6,12,36.87,-88.98,3.0,4.0,KENTUCKY,minor damage
2003,6,7,39.893,22.309,18.0,5.2,GREECE,minor damage
2003,6,13,-30.608,-71.637,33.0,6.8,CHILE,severe damage
2003,7,14,35.476,60.784,41.0,5.2,IRAN,minor damage
2003,7,17,28.355,54.169,10.0,5.8,IRAN,slight_damage
2003,7,20,-2.598,68.382,10.0,7.6,INDIAN OCEAN,serious damage
2003,7,15,25.975,101.29,10.0,5.9,CHINA,slight_damage
2003,7,15,38.432,141.003,10.0,5.5,JAPAN,slight_damage
2003,7,1,38.111,28.887,10.0,4.5,TURKEY,minor damage
2003,7,8,38.019,28.927,10.0,5.4,TURKEY,minor damage
2003,7,23,22.854,92.306,10.0,5.7,BANGLADESH,slight_damage
2003,8,4,-60.532,-43.411,10.0,7.6,SCOTIA SEA,serious damage
2003,8,0,1.142,128.152,10.0,6.0,INDONESIA,slight_damage
2003,8,8,9.355,-79.941,54.0,5.4,PANAMA,minor damage
2003,8,5,39.16,20.605,10.0,6.3,GREECE,severe damage
2003,8,10,43.77,119.643,24.0,5.4,CHINA,minor damage
2003,8,9,29.573,95.605,33.0,5.5,CHINA,slight_damage
2003,8,12,-45.104,167.144,28.0,7.2,NEW ZEALAND,serious damage
2003,9,21,44.329,11.45,10.0,5.3,ITALY,minor damage
2003,9,3,34.998,140.172,52.0,5.7,JAPAN,slight_damage
2003,9,18,19.917,95.672,10.0,6.6,MYANMAR (BURMA),severe damage
2003,9,4,19.777,-70.673,10.0,6.4,DOMINICAN REPUBLIC,severe damage
2003,9,19,41.815,143.91,27.0,8.3,JAPAN,great damage
2003,9,11,50.038,87.813,16.0,7.3,RUSSIA,serious damage
2003,9,15,50.0,87.89,10.0,4.4,RUSSIA,minor damage
2003,9,18,-43.34,173.04,32.0,4.8,NEW ZEALAND,minor damage
2003,10,1,50.211,87.721,10.0,6.7,RUSSIA,severe damage
2003,10,7,35.457,139.871,78.0,5.2,JAPAN,minor damage
2003,10,3,19.761,-70.693,10.0,4.5,DOMINICAN REPUBLIC,minor damage
2003,10,12,25.954,101.254,33.0,5.6,CHINA,slight_damage
2003,10,12,38.4,100.951,10.0,5.8,CHINA,slight_damage
2003,10,1,37.812,142.619,10.0,7.0,JAPAN,serious damage
2003,11,2,34.712,103.834,10.0,5.1,CHINA,minor damage
2003,11,18,27.372,103.971,33.0,5.6,CHINA,slight_damage
2003,11,6,51.146,178.65,33.0,7.8,ALASKA,serious damage
2003,11,17,12.025,125.416,35.0,6.5,PHILIPPINES,severe damage
2003,11,13,27.283,103.753,33.0,4.7,CHINA,minor damage
2003,12,1,42.905,80.515,10.0,6.0,CHINA,slight_damage
2003,12,23,-8.137,120.524,33.0,4.9,INDONESIA,minor damage
2003,12,4,23.039,121.362,10.0,6.8,TAIWAN,severe damage
2003,12,16,31.953,49.209,33.0,5.0,IRAN,minor damage
2003,12,23,43.083,27.486,34.0,4.4,BULGARIA,minor damage
2003,12,19,35.706,-121.102,8.0,6.6,CALIFORNIA,severe damage
2003,12,7,8.416,-82.824,33.0,6.5,PANAMA-COSTA RICA,severe damage
2003,12,1,28.995,58.311,10.0,6.6,IRAN,severe damage
2003,12,16,-22.015,169.766,10.0,7.3,NEW CALEDONIA,serious damage
2004,1,20,-8.31,115.788,45.0,5.8,INDONESIA,slight_damage
2004,1,23,17.488,-101.303,29.0,6.1,MEXICO,severe damage
2004,1,7,48.758,19.217,5.0,2.2,SLOVAKIA,limited damage
2004,1,18,36.852,3.418,10.0,4.4,ALGERIA,minor damage
2004,1,16,27.695,52.397,12.0,5.2,IRAN,minor damage
2004,1,22,-3.12,127.4,17.0,6.7,INDONESIA,severe damage
2004,2,11,8.358,-82.877,29.0,6.1,PANAMA-COSTA RICA,severe damage
2004,2,21,-3.615,135.538,17.0,7.0,INDONESIA,serious damage
2004,2,2,-4.003,135.023,10.0,7.3,INDONESIA,serious damage
2004,2,8,31.675,35.551,27.0,5.3,JORDAN,minor damage
2004,2,10,34.774,73.216,11.0,5.4,PAKISTAN,minor damage
2004,2,14,-0.466,100.655,56.0,5.1,INDONESIA,minor damage
2004,2,6,-1.559,100.488,42.0,6.0,INDONESIA,slight_damage
2004,2,2,-3.393,29.558,10.0,4.7,BURUNDI,minor damage
2004,2,2,35.142,-3.997,0.0,6.4,MOROCCO,severe damage
2004,3,0,37.136,22.116,9.0,5.2,GREECE,minor damage
2004,3,1,45.382,118.256,19.0,5.4,CHINA,minor damage
2004,3,19,39.93,40.812,0.0,5.6,TURKEY,slight_damage
2004,3,3,39.847,40.874,5.0,5.6,TURKEY,slight_damage
2004,4,21,36.512,71.029,187.0,6.5,AFGHANISTAN,severe damage
2004,4,1,-1.549,100.54,66.0,5.4,INDONESIA,minor damage
2004,4,18,-8.669,114.65,96.0,5.5,INDONESIA,slight_damage
2004,4,1,-9.362,122.839,66.0,6.7,INDONESIA,severe damage
2004,5,7,24.081,121.611,45.0,5.2,TAIWAN,minor damage
2004,5,4,-37.695,-73.406,21.0,6.6,CHILE,severe damage
2004,5,5,37.506,96.758,14.0,5.4,CHINA,minor damage
2004,5,4,29.881,51.474,67.0,5.0,IRAN,minor damage
2004,5,20,30.126,67.121,10.0,4.5,PAKISTAN,minor damage
2004,5,21,9.926,124.038,35.0,4.1,PHILIPPINES,minor damage
2004,5,12,36.29,51.61,17.0,6.3,IRAN,severe damage
2004,5,2,47.311,142.12,14.0,4.9,RUSSIA,minor damage
2004,6,11,27.836,36.905,10.0,4.6,SAUDI ARABIA,minor damage
2004,6,11,-38.854,-73.155,38.0,5.9,CHILE,slight_damage
2004,7,22,39.766,43.979,5.0,5.1,TURKEY,minor damage
2004,7,13,46.296,13.641,8.0,5.2,SLOVENIA,minor damage
2004,7,14,34.89,61.852,0.0,4.6,AFGHANISTAN,minor damage
2004,7,4,-38.0,176.51,5.0,5.4,NEW ZEALAND,minor damage
2004,7,8,33.426,69.524,10.0,5.2,AFGHANISTAN,minor damage
2004,7,7,39.634,43.966,5.0,4.0,TURKEY,minor damage
2004,8,3,36.833,27.815,10.0,5.6,TURKEY,slight_damage
2004,8,10,27.266,103.873,6.0,5.4,CHINA,minor damage
2004,8,15,38.377,39.261,7.0,5.7,TURKEY,slight_damage
2004,9,10,33.07,136.618,14.0,7.2,JAPAN,serious damage
2004,9,14,33.184,137.071,10.0,7.4,JAPAN,serious damage
2004,9,11,-28.573,-65.84,22.0,6.1,ARGENTINA,severe damage
2004,9,12,34.682,103.781,10.0,5.2,CHINA,minor damage
2004,9,13,54.841,19.912,10.0,4.8,POLAND,minor damage
2004,9,17,35.819,-120.364,9.0,6.0,CALIFORNIA,slight_damage
2004,10,8,11.989,-86.52,87.0,5.6,NICARAGUA,slight_damage
2004,10,21,37.125,54.477,35.0,5.6,IRAN,slight_damage
2004,10,4,24.53,122.694,94.0,6.6,TAIWAN,severe damage
2004,10,22,25.073,99.169,30.0,4.4,CHINA,minor damage
2004,10,8,37.226,138.779,16.0,6.6,JAPAN,severe damage
2004,10,1,37.284,138.885,14.0,5.9,JAPAN,slight_damage
2004,10,20,45.787,26.622,96.0,5.8,ROMANIA,slight_damage
2004,11,10,49.277,-128.772,10.0,6.6,CANADA,severe damage
2004,11,6,35.945,23.115,74.0,5.2,GREECE,minor damage
2004,11,2,37.396,138.862,10.0,5.5,JAPAN,slight_damage
2004,11,21,-8.152,124.868,10.0,7.5,INDONESIA,serious damage
2004,11,9,4.695,-77.508,15.0,7.2,COLOMBIA,serious damage
2004,11,23,32.023,48.836,37.0,4.8,IRAN,minor damage
2004,11,8,9.602,-84.172,16.0,6.4,COSTA RICA,severe damage
2004,11,11,15.679,-61.706,14.0,6.3,GUADELOUPE,severe damage
2004,11,4,33.297,47.977,36.0,5.0,IRAN,minor damage
2004,11,20,-46.676,164.721,10.0,7.1,NEW ZEALAND,serious damage
2004,11,22,45.626,10.559,17.0,5.1,ITALY,minor damage
2004,11,2,-3.609,135.404,10.0,7.1,INDONESIA,serious damage
2004,11,18,43.006,145.119,39.0,7.0,JAPAN,serious damage
2004,12,17,36.848,3.448,10.0,4.5,ALGERIA,minor damage
2004,12,19,10.49,-61.48,49.0,5.8,TRINIDAD,slight_damage
2004,12,1,48.115,8.077,10.0,4.8,GERMANY,minor damage
2004,12,8,36.865,3.421,10.0,4.5,ALGERIA,minor damage
2004,12,14,42.9,145.228,35.0,6.8,JAPAN,severe damage
2004,12,8,24.757,92.539,35.0,5.4,INDIA,minor damage
2004,12,5,44.119,141.793,10.0,5.8,JAPAN,slight_damage
2004,12,23,37.042,28.206,5.0,5.4,TURKEY,minor damage
2004,12,14,-49.312,161.345,10.0,8.1,AUSTRALIA,great damage
2004,12,0,3.316,95.854,30.0,9.1,INDONESIA,great damage
2005,1,18,37.103,54.574,32.0,5.4,IRAN,minor damage
2005,1,6,34.064,141.491,28.0,6.6,JAPAN,severe damage
2005,1,18,-41.223,175.21,39.0,5.3,NEW ZEALAND,minor damage
2005,1,20,-1.198,119.933,11.0,6.3,INDONESIA,severe damage
2005,1,23,-1.364,-80.785,17.0,6.1,ECUADOR,severe damage
2005,1,16,22.526,100.709,12.0,4.8,CHINA,minor damage
2005,1,16,37.622,43.703,41.0,5.9,TURKEY,slight_damage
2005,1,7,37.91,-1.82,5.0,4.4,SPAIN,minor damage
2005,2,5,-7.037,107.819,15.0,4.8,INDONESIA,minor damage
2005,2,18,15.775,-61.744,12.0,5.8,GUADELOUPE,slight_damage
2005,2,23,41.728,79.44,22.0,6.1,CHINA,severe damage
2005,2,11,24.55,92.524,35.0,5.1,INDIA,minor damage
2005,2,2,30.754,56.816,14.0,6.4,IRAN,severe damage
2005,3,11,30.378,68.038,52.0,4.9,PAKISTAN,minor damage
2005,3,10,-26.913,26.789,5.0,4.3,SOUTH AFRICA,minor damage
2005,3,7,39.44,40.978,11.0,5.6,TURKEY,slight_damage
2005,3,3,27.095,61.887,54.0,6.0,IRAN,slight_damage
2005,3,1,39.354,40.89,5.0,5.8,TURKEY,slight_damage
2005,3,9,17.145,73.73,10.0,4.9,INDIA,minor damage
2005,3,2,17.072,73.668,10.0,4.3,INDIA,minor damage
2005,3,1,33.807,130.131,10.0,6.6,JAPAN,severe damage
2005,3,16,2.085,97.108,30.0,8.6,INDONESIA,great damage
2005,4,10,-1.644,99.607,19.0,6.7,INDONESIA,severe damage
2005,6,22,-19.987,-69.197,116.0,7.7,CHILE,serious damage
2005,6,2,41.301,-125.97,10.0,7.2,CALIFORNIA,serious damage
2005,7,1,1.819,97.082,21.0,6.7,INDONESIA,severe damage
2005,7,23,-1.174,119.963,32.0,5.9,INDONESIA,slight_damage
2005,7,13,42.389,19.812,4.0,5.2,ALBANIA,minor damage
2005,7,2,-9.948,124.48,10.0,5.3,INDONESIA,minor damage
2005,7,7,35.498,139.982,61.0,5.9,JAPAN,slight_damage
2005,7,15,7.92,92.19,16.0,7.2,INDIA,serious damage
2005,7,15,46.827,125.058,48.0,4.7,CHINA,minor damage
2005,7,4,45.365,-112.615,13.0,5.6,MONTANA,slight_damage
2005,7,21,39.437,33.089,5.0,5.3,TURKEY,minor damage
2005,8,14,26.569,103.036,42.0,4.8,CHINA,minor damage
2005,8,18,9.985,108.383,10.0,4.5,VIETNAM,minor damage
2005,8,5,28.85,52.56,10.0,5.1,IRAN,minor damage
2005,8,4,23.627,104.103,10.0,4.5,CHINA,minor damage
2005,8,2,-19.78,-68.98,11.0,5.8,CHILE,slight_damage
2005,8,6,17.398,74.118,35.0,4.4,INDIA,minor damage
2005,8,2,38.276,142.039,36.0,7.2,JAPAN,serious damage
2005,8,3,30.924,78.56,43.0,4.4,INDIA,minor damage
2005,8,8,17.067,73.773,10.0,4.7,INDIA,minor damage
2005,9,7,-4.539,153.474,90.0,7.7,PAPUA NEW GUINEA,serious damage
2005,9,19,12.471,40.634,12.0,5.6,ETHIOPIA,slight_damage
2005,9,1,-5.678,-76.398,115.0,7.5,PERU,serious damage
2005,10,22,-16.635,-70.794,20.0,5.3,PERU,minor damage
2005,10,3,34.451,73.649,15.0,7.6,PAKISTAN,serious damage
2005,10,21,38.152,26.751,10.0,5.9,TURKEY,slight_damage
2005,10,17,-0.507,-77.745,35.0,4.8,ECUADOR,minor damage
2005,10,11,23.604,107.798,10.0,4.2,CHINA,minor damage
2005,10,2,-5.852,-78.704,40.0,5.4,PERU,minor damage
2005,11,21,38.107,144.896,11.0,7.0,JAPAN,serious damage
2005,11,0,29.695,115.689,10.0,5.2,CHINA,minor damage
2005,11,15,38.26,38.814,9.0,4.4,TURKEY,minor damage
2005,11,10,26.774,55.858,10.0,6.0,IRAN,slight_damage
2005,12,12,-6.224,29.83,22.0,6.8,CONGO,severe damage
2005,12,21,36.357,71.093,225.0,6.5,AFGHANISTAN,severe damage
2005,12,7,30.476,79.255,44.0,5.3,INDIA,minor damage
2005,12,3,38.804,26.783,14.0,4.3,TURKEY,minor damage
2006,1,7,31.394,140.131,10.0,5.6,JAPAN,slight_damage
2006,1,11,36.311,23.212,66.0,6.7,GREECE,severe damage
2006,1,16,-5.473,128.131,397.0,7.6,INDONESIA,serious damage
2006,2,0,27.382,88.388,30.0,5.3,INDIA,minor damage
2006,2,17,41.708,25.544,10.0,4.6,GREECE-BULGARIA BORDER REGION,minor damage
2006,2,22,-21.324,33.583,11.0,7.0,MOZAMBIQUE,serious damage
2006,2,20,26.912,91.705,10.0,5.8,BHUTAN,slight_damage
2006,2,7,28.12,56.865,18.0,6.0,IRAN,slight_damage
2006,3,18,23.777,70.899,10.0,5.5,INDIA,slight_damage
2006,3,7,33.129,73.887,10.0,4.9,PAKISTAN,minor damage
2006,3,6,-3.595,127.214,30.0,6.7,INDONESIA,severe damage
2006,3,19,36.623,5.328,10.0,4.9,ALGERIA,minor damage
2006,3,7,27.574,55.685,18.0,5.9,IRAN,slight_damage
2006,3,8,3.462,97.224,30.0,5.0,INDONESIA,minor damage
2006,3,1,33.5,48.78,7.0,6.1,IRAN,severe damage
2006,3,12,44.624,124.122,10.0,4.9,CHINA,minor damage
2006,4,10,22.868,121.278,9.0,6.2,TAIWAN,severe damage
2006,4,9,34.6,73.136,10.0,4.8,PAKISTAN,minor damage
2006,4,17,23.322,70.477,10.0,5.5,INDIA,slight_damage
2006,4,0,37.64,20.92,18.0,5.5,GREECE,slight_damage
2006,4,2,31.607,90.413,33.0,5.7,CHINA,slight_damage
2006,4,23,60.949,167.089,22.0,7.6,RUSSIA,serious damage
2006,5,15,-20.187,-174.123,55.0,7.9,TONGA ISLANDS,serious damage
2006,5,17,8.898,-82.543,0.0,4.5,PANAMA,minor damage
2006,5,6,30.79,56.7,14.0,4.1,IRAN,minor damage
2006,5,8,-5.575,105.395,17.0,5.5,INDONESIA,slight_damage
2006,5,22,-7.961,110.446,13.0,6.3,INDONESIA,severe damage
2006,6,7,26.759,55.843,5.0,5.1,IRAN,minor damage
2006,6,11,37.605,43.787,10.0,4.1,TURKEY,minor damage
2006,6,16,-14.52,34.28,10.0,3.8,MALAWI,minor damage
2006,6,20,33.129,131.141,140.0,6.3,JAPAN,severe damage
2006,6,14,40.27,19.96,10.0,4.5,ALBANIA,minor damage
2006,6,16,33.068,104.95,24.0,4.5,CHINA,minor damage
2006,7,8,-9.254,107.411,34.0,7.7,INDONESIA,serious damage
2006,7,1,27.995,104.138,56.0,4.9,CHINA,minor damage
2006,7,0,37.255,68.828,34.0,5.6,TAJIKISTAN,slight_damage
2006,8,14,-33.131,-68.707,22.0,5.6,ARGENTINA,slight_damage
2006,8,11,38.246,69.22,10.0,4.7,TAJIKISTAN,minor damage
2006,8,20,45.84,-0.14,5.0,4.3,FRANCE,minor damage
2006,8,5,28.012,104.151,22.0,4.6,CHINA,minor damage
2006,9,14,26.319,-86.606,14.0,5.8,GULF OF MEXICO,slight_damage
2006,9,6,-16.592,-172.033,28.0,6.9,SAMOA ISLANDS,severe damage
2006,9,13,10.876,-61.756,53.0,6.1,TRINIDAD,severe damage
2006,9,18,10.814,-61.758,52.0,5.5,TRINIDAD,slight_damage
2006,10,17,19.878,-155.935,39.0,6.7,HAWAIIAN ISLANDS,severe damage
2006,10,10,-13.457,-76.677,23.0,6.7,PERU,severe damage
2006,10,10,31.56,113.21,10.0,4.5,CHINA,minor damage
2006,11,6,43.469,119.558,10.0,4.7,CHINA,minor damage
2006,11,8,20.656,119.997,14.0,5.2,TAIWAN REGION,minor damage
2006,11,11,46.592,153.266,10.0,8.3,RUSSIA,great damage
2006,11,18,42.99,-0.05,10.0,4.7,FRANCE,minor damage
2006,11,7,48.195,22.46,10.0,4.8,HUNGARY,minor damage
2006,11,11,44.229,83.524,20.0,4.7,CHINA,minor damage
2006,11,6,-3.728,119.233,31.0,5.2,INDONESIA,minor damage
2006,11,1,2.52,128.283,39.0,6.2,INDONESIA,severe damage
2006,12,14,-8.251,118.777,43.0,6.3,INDONESIA,severe damage
2006,12,16,47.58,7.6,5.0,3.9,SWITZERLAND,minor damage
2006,12,17,18.901,98.916,10.0,4.6,THAILAND,minor damage
2006,12,21,0.626,99.859,30.0,5.8,INDONESIA,slight_damage
2006,12,22,26.88,76.15,10.0,4.2,INDIA,minor damage
2006,12,20,42.156,76.163,12.0,5.8,KYRGYZSTAN,slight_damage
2006,12,12,21.799,120.547,10.0,7.0,TAIWAN,serious damage
2006,12,13,47.449,19.343,5.0,4.1,HUNGARY,minor damage
2007,1,17,39.803,70.311,18.0,6.0,KYRGYZSTAN,slight_damage
2007,1,14,37.021,103.911,20.0,4.5,CHINA,minor damage
2007,1,17,33.259,104.74,23.0,4.7,CHINA,minor damage
2007,1,4,46.243,154.524,10.0,8.1,RUSSIA,great damage
2007,1,7,39.592,42.863,3.0,5.1,TURKEY,minor damage
2007,1,11,1.065,126.282,22.0,7.5,INDONESIA,serious damage
2007,2,7,6.614,126.24,79.0,4.9,PHILIPPINES,minor damage
2007,2,11,38.318,39.267,10.0,5.7,TURKEY,slight_damage
2007,3,3,-0.493,100.498,19.0,6.4,INDONESIA,severe damage
2007,3,13,2.082,-76.495,43.0,5.0,COLOMBIA,minor damage
2007,3,22,33.49,48.93,16.0,4.7,IRAN,minor damage
2007,3,0,-20.617,169.357,34.0,7.1,VANUATU ISLANDS,serious damage
2007,3,0,37.336,136.588,8.0,6.7,JAPAN,severe damage
2007,3,13,38.34,20.42,15.0,5.8,GREECE,slight_damage
2007,4,20,-8.466,157.043,24.0,8.1,SOLOMON ISLANDS,great damage
2007,4,5,17.302,-100.198,34.0,6.0,MEXICO,slight_damage
2007,4,3,34.807,136.239,16.0,4.6,JAPAN,minor damage
2007,4,7,41.172,19.897,14.0,4.5,ALBANIA,minor damage
2007,4,17,-45.243,-72.648,37.0,6.2,CHILE,severe damage
2007,4,7,51.085,1.009,10.0,4.6,UNITED KINGDOM,minor damage
2007,5,15,45.394,-112.13,14.0,4.5,MONTANA,minor damage
2007,5,8,20.504,100.746,24.0,6.3,LAOS,severe damage
2007,5,9,-1.065,127.343,24.0,6.1,INDONESIA,severe damage
2007,6,21,23.028,101.052,5.0,6.1,CHINA,severe damage
2007,6,19,13.554,-90.618,23.0,6.7,GUATEMALA,severe damage
2007,6,14,34.437,50.833,5.0,5.5,IRAN,slight_damage
2007,7,7,-3.987,-79.836,50.0,4.5,ECUADOR,minor damage
2007,7,1,37.57,138.478,10.0,6.6,JAPAN,severe damage
2007,7,10,42.913,82.378,10.0,5.6,CHINA,slight_damage
2007,7,11,37.804,-122.193,5.0,4.2,CALIFORNIA,minor damage
2007,7,22,38.936,70.485,10.0,5.2,TAJIKISTAN,minor damage
2007,7,23,30.881,78.239,19.0,4.3,INDIA,minor damage
2007,7,5,2.872,127.464,25.0,6.9,INDONESIA,severe damage
2007,8,17,-15.595,167.68,120.0,7.2,VANUATU ISLANDS,serious damage
2007,8,2,47.116,141.798,5.0,6.2,RUSSIA,severe damage
2007,8,3,51.307,-179.971,21.0,6.7,ALASKA,severe damage
2007,8,8,39.465,-111.237,2.0,4.2,UTAH,minor damage
2007,8,17,-5.968,107.655,289.0,7.5,INDONESIA,serious damage
2007,8,23,-13.386,-76.603,39.0,8.0,PERU,great damage
2007,8,0,39.464,-111.207,0.0,1.6,UTAH,limited damage
2007,8,19,17.2,73.7,5.0,4.4,INDIA,minor damage
2007,8,4,28.154,56.652,10.0,5.0,IRAN,minor damage
2007,9,1,-11.61,165.762,35.0,7.2,SOLOMON ISLANDS,serious damage
2007,9,18,-7.783,114.338,35.0,4.8,INDONESIA,minor damage
2007,9,1,2.982,-77.967,31.0,6.8,COLOMBIA,severe damage
2007,9,11,-4.438,101.367,34.0,8.4,INDONESIA,great damage
2007,9,23,-2.625,100.841,35.0,7.9,INDONESIA,serious damage
2007,9,13,22.013,142.668,260.0,7.5,JAPAN,serious damage
2007,9,5,-49.418,163.954,10.0,7.4,NEW ZEALAND,serious damage
2007,10,12,-44.785,167.583,26.0,6.8,NEW ZEALAND,severe damage
2007,10,6,35.304,76.753,10.0,4.8,PAKISTAN,minor damage
2007,10,3,37.434,-121.774,10.0,5.6,CALIFORNIA,slight_damage
2007,11,9,21.181,70.724,10.0,5.1,INDIA,minor damage
2007,11,4,9.721,124.647,72.0,5.1,PHILIPPINES,minor damage
2007,11,7,22.15,92.388,29.0,5.1,BANGLADESH,minor damage
2007,11,15,-22.247,-69.89,40.0,7.7,CHILE,serious damage
2007,11,3,-2.312,-77.838,123.0,6.8,PERU-ECUADOR,severe damage
2007,11,5,31.68,49.93,7.0,4.8,IRAN,minor damage
2007,11,16,-8.277,118.339,35.0,6.5,INDONESIA,severe damage
2007,11,23,28.555,77.057,10.0,4.7,INDIA,minor damage
2007,11,19,14.944,-61.274,156.0,7.4,MARTINIQUE,serious damage
2007,12,2,-15.048,-44.231,10.0,4.6,BRAZIL,minor damage
2007,12,7,-25.996,-177.514,153.0,7.8,KERMADEC ISLANDS,serious damage
2007,12,18,-32.689,-71.695,25.0,5.9,CHILE,slight_damage
2007,12,7,-39.011,178.291,20.0,6.6,NEW ZEALAND,severe damage
2007,12,9,39.417,33.212,10.0,5.7,TURKEY,slight_damage
2007,12,23,39.446,33.162,8.0,5.6,TURKEY,slight_damage
2008,1,6,40.288,72.985,6.0,5.6,KYRGYZSTAN,slight_damage
2008,1,1,14.129,-91.479,66.0,5.6,GUATEMALA,slight_damage
2008,1,3,-0.795,134.012,12.0,5.9,INDONESIA,slight_damage
2008,1,22,35.616,-0.57,10.0,4.6,ALGERIA,minor damage
